"OBJECTID","STNO","STREET_NAM"
1049,"00981","62ND ST"
1050,"00951","62ND ST"
1051,"00945","62ND ST"
1052,"00925","62ND ST"
1053,"05858","OCCIDENTAL ST"
1054,"00919","STANFORD AV"
1055,"00901","STANFORD AV"
1056,"00925","STANFORD AV"
1057,"05838","OCCIDENTAL ST"
1058,"06006","SAN PABLO AV"
1059,"06024","SAN PABLO AV"
1060,"06038","SAN PABLO AV"
1061,"06104","SAN PABLO AV"
1062,"06110","SAN PABLO AV"
1063,"06120","SAN PABLO AV"
1064,"06208","SAN PABLO AV"
1065,"06226","SAN PABLO AV"
1066,"06244","SAN PABLO AV"
1067,"06250","SAN PABLO AV"
1068,"06300","SAN PABLO AV"
1069,"06316","SAN PABLO AV"
1070,"06220","HERZOG ST"
1071,"06232","HERZOG ST"
1072,"01059","60TH ST"
1073,"01011","60TH ST"
1074,"00969","60TH ST"
1075,"00961","60TH ST"
1076,"01101","61ST ST"
1077,"01101","62ND ST"
1078,"06316","HERZOG ST"
1079,"01085","65TH ST"
1080,"01051","65TH ST"
1081,"06438","HERZOG ST"
1082,"06430","HERZOG ST"
1083,"06426","SALEM ST"
1084,"01075","65TH ST"
1085,"00973","62ND ST"
1086,"00961","62ND ST"
1087,"00967","61ST ST PL"
1088,"00955","61ST ST PL"
1089,"00951","61ST ST PL"
1090,"00951","60TH ST"
1091,"06050","LOWELL ST"
1092,"00880","STANFORD AV"
1093,"00872","STANFORD AV"
1094,"00856","STANFORD AV"
1095,"00899","STANFORD AV"
1096,"00914","STANFORD AV"
1097,"00936","STANFORD AV"
1098,"00921","62ND ST"
1099,"06102","OCCIDENTAL ST"
1100,"06016","OCCIDENTAL ST"
1101,"00895","61ST ST"
1102,"00900","61ST ST"
1103,"00882","61ST ST"
1104,"00915","STANFORD AV"
1105,"00950","59TH ST"
1106,"00887","STANFORD AV"
1107,"00873","STANFORD AV"
1108,"00859","STANFORD AV"
1109,"00900","STANFORD AV"
1110,"00898","STANFORD AV"
1111,"00932","60TH ST"
1112,"06025","LOWELL ST"
1113,"00920","63RD ST"
1114,"00936","63RD ST"
1115,"00936","61ST ST"
1116,"00968","61ST ST"
1117,"00960","61ST ST"
1118,"00950","61ST ST"
1119,"06125","LOWELL ST"
1120,"00960","63RD ST"
1121,"00966","63RD ST"
1122,"06405","ESSEX ST"
1123,"06437","ESSEX ST"
1124,"01006","62ND ST"
1125,"01022","62ND ST"
1126,"01048","62ND ST"
1127,"06201","BAKER ST"
1128,"06215","BAKER ST"
1129,"00986","63RD ST"
1130,"06309","BAKER ST"
1131,"01004","63RD ST"
1132,"06311","IDAHO ST"
1133,"01052","ALCATRAZ AV"
1134,"01062","ALCATRAZ AV"
1135,"01076","ALCATRAZ AV"
1136,"01084","ALCATRAZ AV"
1137,"01086","ALCATRAZ AV"
1138,"01090","ALCATRAZ AV"
1139,"01095","ALCATRAZ AV"
1140,"01032","63RD ST"
1141,"01056","63RD ST"
1142,"01080","63RD ST"
1143,"01090","63RD ST"
1144,"06139","BAKER ST"
1145,"00136","MONTE VISTA AV"
1146,"05816","SHATTUCK AV"
1147,"05832","SHATTUCK AV"
1148,"05848","SHATTUCK AV"
1149,"05900","SHATTUCK AV"
1150,"05950","SHATTUCK AV"
1151,"05966","SHATTUCK AV"
1152,"05980","SHATTUCK AV"
1153,"06010","SHATTUCK AV"
1154,"06020","SHATTUCK AV"
1155,"06030","SHATTUCK AV"
1156,"06106","SHATTUCK AV"
1157,"06140","SHATTUCK AV"
1158,"06200","SHATTUCK AV"
1159,"06224","SHATTUCK AV"
1160,"00848","STANFORD AV"
1161,"00853","61ST ST"
1162,"00851","STANFORD AV"
1163,"00594","63RD ST"
1164,"00574","63RD ST"
1165,"06103","M.L.K. JR WY"
1166,"06045","M.L.K. JR WY"
1167,"06025","M.L.K. JR WY"
1168,"06015","M.L.K. JR WY"
1169,"05945","M.L.K. JR WY"
1170,"06121","BAKER ST"
1171,"06009","IDAHO ST"
1172,"06025","HERZOG ST"
1173,"01004","61ST ST"
1174,"01024","61ST ST"
1175,"01050","61ST ST"
1176,"01086","61ST ST"
1177,"01070","61ST ST"
1178,"06201","HERZOG ST"
1179,"06241","SAN PABLO AV"
1180,"06225","SAN PABLO AV"
1181,"06201","SAN PABLO AV"
1182,"06121","SAN PABLO AV"
1183,"06105","SAN PABLO AV"
1184,"06101","SAN PABLO AV"
1185,"06045","SAN PABLO AV"
1186,"06035","SAN PABLO AV"
1187,"06007","SAN PABLO AV"
1188,"00898","59TH ST"
1189,"00915","59TH ST"
1190,"00954","STANFORD AV"
1191,"06037","OCCIDENTAL ST"
1192,"06101","LOWELL ST"
1193,"00990","62ND ST"
1194,"01014","62ND ST"
1195,"01036","62ND ST"
1196,"01064","62ND ST"
1197,"06005","HERZOG ST"
1198,"06031","HERZOG ST"
1199,"06425","ESSEX ST"
1200,"01078","63RD ST"
1201,"01074","63RD ST"
1202,"01062","63RD ST"
1203,"01042","63RD ST"
1204,"01020","63RD ST"
1205,"00994","63RD ST"
1206,"00560","53RD ST"
1207,"00950","63RD ST"
1208,"06243","BAKER ST"
1209,"06105","BAKER ST"
1210,"06091","BAKER ST"
1211,"00932","61ST ST"
1212,"00946","61ST ST"
1213,"00986","61ST ST"
1214,"00990","61ST ST"
1215,"01016","61ST ST"
1216,"01040","61ST ST"
1217,"01062","61ST ST"
1218,"01078","61ST ST"
1219,"01098","61ST ST"
1783," "," "
1784," "," "
1785," "," "
1786," "," "
1787," "," "
1788," "," "
1789," "," "
1790," "," "
1791," "," "
1792," "," "
1793," "," "
1794," "," "
1795," "," "
1796," "," "
1797," "," "
1798," "," "
1799," "," "
1800," "," "
1801," "," "
1802," "," "
1803," "," "
1804," "," "
1805," "," "
1806,"05859","LAWTON AV"
1807,"05825","LAWTON AV"
1808,"05807","LAWTON AV"
1809,"05833","FREMONT ST"
1810,"05809","FREMONT ST"
1811,"01206","POWELL ST"
1812,"01230","55TH ST"
1813,"01175","59TH ST"
1814,"01099","55TH ST"
1815,"05907","MARSHALL ST"
1816,"05867","OCEAN VIEW DR"
1817,"05835","OCEAN VIEW DR"
1818,"05813","OCEAN VIEW DR"
1819,"05528","MCMILLAN ST"
1820,"05520","MCMILLAN AV"
1821,"05679","OCEAN VIEW DR"
1822,"05642","COLLEGE AV"
1823,"05661","KIETH AV"
1824,"05675","KIETH AV"
1825,"05681","KIETH AV"
1826,"05697","KIETH AV"
1827,"05709","KIETH AV"
1828,"05719","KIETH AV"
1829,"05731","KIETH AV"
1830,"05801","KIETH AV"
1831,"05610","MCMILLAN AV"
1832,"05805","KIETH AV"
1833,"05831","KIETH AV"
1834,"05905","KIETH AV"
1835,"05919","KIETH AV"
1836,"05929","KIETH AV"
1837,"05941","KIETH AV"
1838,"05951","KIETH AV"
1839,"05971","KIETH AV"
1840,"05985","KIETH AV"
1841,"05650","COLLEGE AV"
1842,"05680","MILES AV"
1843,"09211","EMPIRE RD"
1844,"05656","MILES AV"
1845,"05646","MILES AV"
1846,"05849","OCEAN VIEW DR"
1847,"05895","OCEAN VIEW DR"
1848,"05825","OCEAN VIEW DR"
1849,"05805","OCEAN VIEW DR"
1850,"05691","OCEAN VIEW DR"
1851,"05815","LAWTON AV"
1852,"05837","LAWTON AV"
1853,"06000","LAWTON AV"
1854,"06012","LAWTON AV"
1855,"06046","LAWTON AV"
1856,"06043","HARWOOD AV"
1857,"06152","HARWOOD AV"
1858,"05863","BIRCH CT"
1859,"05839","BIRCH CT"
1860,"05803","BIRCH CT"
1861,"00000","BROADWAY"
1862,"05630","MCMILLAN AV"
1863,"05518","MCMILLAN AV"
1864,"06240","ACACIA AV"
1865,"07260","CHABOT RD"
1866,"07300","CHABOT RD"
1867,"07340","CHABOT RD"
1868,"07320","CHABOT RD"
1869,"06015","ACACIA AV"
1870,"05909","ACACIA AV"
1871,"06101","ROCK RIDGE BLVD SO"
1872,"06179","ROCK RIDGE BLVD SO"
1873,"06098","ROCK RIDGE BLVD NO"
1874,"06134","ROCK RIDGE BLVD NO"
1875,"00161","ALPINE TERR"
1876,"00137","ALPINE TERR"
1877,"00121","ALPINE TERR"
1878,"00100","ALPINE TERR"
1879,"06150","MARGARIDO DR"
1880,"06132","MARGARIDO DR"
1881,"00167","ALPINE TERR"
2989,"05541","LAWTON AV"
2990,"05573","LAWTON AV"
2991,"05589","LAWTON AV"
2992,"05468","COLLEGE AV"
2993,"05450","COLLEGE AV"
2994,"05471","TAFT AV"
2995,"05497","TAFT AV"
2996,"05525","TAFT AV"
2997,"05553","TAFT AV"
2998,"05595","TAFT AV"
2999,"05571","TAFT AV"
3000,"05453","KALES AV"
3001,"05403","MANILA AV"
3002,"05421","MANILA AV"
3003,"05435","MANILA AV"
3004,"05453","MANILA AV"
3005,"05465","MANILA AV"
3006,"05418","COLLEGE AV"
3007,"05398","COLLEGE AV"
3008,"05332","COLLEGE AV"
3009,"05322","COLLEGE AV"
3010,"05362","COLLEGE AV"
3011,"05318","MANILA AV"
3012,"05346","MANILA AV"
3013,"05374","MANILA AV"
3014,"05336","BRYANT AV"
3015,"05374","BRYANT AV"
3016,"00119","BUCKEYE AV"
3017,"00020","CANON VIEW LN"
3018,"06150","ACACIA AV"
3019,"06176","ACACIA AV"
3020,"05600","MARGARIDO DR"
3021,"00051","BEECHWOOD DR"
3022,"00090","BEECHWOOD DR"
3023,"04352","CLAREWOOD DR"
3024,"04390","CLAREWOOD DR"
3025,"04458","CLAREWOOD DR"
3026,"04318","HARBORD DR"
3027,"04400","HARBORD DR"
3028,"04422","HARBORD DR"
3029,"00708","MANDALAY RD"
3030,"00130","MANDALAY RD"
3031,"05398","BRYANT AV"
3032,"05432","BRYANT AV"
3033,"05501","MANILA AV"
3034,"05529","MANILA AV"
3035,"05540","MANILA AV"
3036,"05515","MANILA AV"
3037,"05364","BROADWAY"
3038,"05368","BROADWAY"
3039,"05390","BROADWAY"
3040,"05400","BROADWAY"
3041,"05416","BROADWAY"
3042,"05442","BROADWAY"
3043,"05454","BROADWAY"
3044,"05558","BROADWAY"
3045,"05540","BROADWAY"
3046,"05522","BROADWAY"
3047,"05512","BROADWAY"
3048,"05398","BELGRAVE PL"
3049,"05406","BELGRAVE PL"
3050,"05426","BELGRAVE PL"
3051,"05438","BELGRAVE PL"
3052,"05428","CARLTON ST"
3053,"05446","CARLTON ST"
3054,"05460","CARLTON ST"
3055,"05514","CARLTON ST"
3056,"05526","CARLTON ST"
3057,"05554","CARLTON ST"
3058,"05600","CARLTON ST"
3059,"05619","MANILA AV"
3060,"05626","BROADWAY"
3061,"05616","BROADWAY"
3062,"05610","BROADWAY"
3063,"05668","BROADWAY"
3064,"05664","BROADWAY"
3065,"05650","BROADWAY"
3066,"05708","BROADWAY"
3067,"05748","BROADWAY"
3068,"05604","KALES AV"
3069,"05655","MANILA AV"
3070,"05701","MANILA AV"
3071,"05751","MANILA AV"
3072,"05766","MANILA AV"
3073,"05781","MARGARIDO DR"
3074,"05761","MARGARIDO DR"
3075,"05730","MARGARIDO DR"
3076,"05602","COLLEGE AV"
3077,"06120","LAWTON AV"
4214,"00293","WHITMORE ST"
4215,"00290","WHITMORE ST"
4216,"05291","COLLEGE AV"
4217,"00328","HEMPHILL PL"
4218,"05182","CORONADO AV"
4219,"05222","CORONADO AV"
4220,"05200","BROADWAY TER"
4221,"05333","THOMAS AV"
4222,"05346","BROADWAY"
4223,"05330","BROADWAY"
4224,"05320","BROADWAY"
4225,"05284","BROADWAY"
4226,"05388","BELGROVE PL"
4227,"05368","BELGROVE PL"
4228,"05319","BROADWAY TER"
4229,"05317","BROADWAY TER"
4230,"05277","BROADWAY TER"
4231,"05217","BROADWAY TER"
4232,"05235","BROADWAY TER"
4233,"05292","COLLEGE AV"
4234,"05276","COLLEGE AV"
4235,"05254","COLLEGE AV"
4236,"00344","CLIFTON ST"
4237,"00330","CLIFTON ST"
4238,"00318","CLIFTON ST"
4239,"05270","MANILA AV"
4240,"05242","DESMOND ST"
4241,"00343","GLENDALE AV"
4242,"00327","GLENDALE AV"
4243,"05252","BROADWAY"
4244,"05220","DESMOND ST"
4245,"05122","DESMOND ST"
4246,"05165","CORONADO AV"
4247,"00315","HEMPHILL PL"
4248,"00300","51ST ST"
4249,"00250","WHITMORE ST"
4250,"00282","WHITMORE ST"
4251,"00025","WHITMORE PL"
4252,"04450","GILBERT ST"
4253,"04472","MONTGOMERY ST"
4254,"04490","MONTGOMERY ST"
4255,"00276","CLIFTON ST"
4256,"00256","CLIFTON ST"
4257,"00226","CLIFTON ST"
4258,"05100","DESMOND ST"
4259,"05138","DESMOND ST"
4260,"05208","DESMOND ST"
4261,"05256","DESMOND ST"
4262,"00302","CLIFTON ST"
4263,"05278","MANILA AV"
4264,"05314","MANILA AV"
4265,"00300","CLIFTON ST"
4266,"00202","CLIFTON ST"
4267,"04510","CLAREWOOD DR"
4268,"04640","CLAREWOOD DR"
4269,"00000","CLAREWOOD DR"
4270,"00040","SONIA ST"
4271,"00329","MODOC AV"
4272,"00086","SONIA ST"
4273,"04881","HARBORD DR"
4274,"05000","HARBORD DR"
4275,"05050","HARBORD DR"
4276," "," "
4277," "," "
4278," "," "
4279," "," "
4280," "," "
4281," "," "
4282," "," "
4283," "," "
4284," "," "
4285," "," "
4286," "," "
4287," "," "
4288," "," "
4289," "," "
4290," "," "
4291," "," "
4292," "," "
4293," "," "
4294," "," "
4295," "," "
4296," "," "
4297," "," "
4298," "," "
4299," "," "
4300," "," "
4301," "," "
4302," "," "
4303," "," "
4304," "," "
4305," "," "
4306," "," "
4307," "," "
4308," "," "
4309," "," "
4310," "," "
4311,"05171","HARBORD DR"
4312,"00455","FLORENCE AV"
4313,"00475","FLORENCE AV"
4314,"00511","JULIA ST"
4315,"04929","CLAREWOOD DR"
4316,"04959","CLAREWOOD DR"
4317,"05001","CLAREWOOD DR"
4318,"05049","CLAREWOOD DR"
4319,"00030","TRUITT LN"
4320,"05170","CLAREWOOD DR"
4321,"05221","CLAREWOOD DR"
4322,"05301","CLAREWOOD DR"
4323,"05283","HARBORD DR"
4324,"05247","HARBORD DR"
4325,"03500","REDWOOD RD"
4326,"00449","MODOC AV"
4327,"05350","ESTATES DR"
4328,"00600","FLORENCE AV"
4329,"05145","MASONIC AV"
4330,"05215","MASONIC AV"
4331,"05301","PROCTOR AV"
4332,"05839","AMY DR"
4333,"05401","PROCTOR AV"
4334,"05477","MASONIC AV"
4335,"05520","MASONIC AV"
4336,"05401","HARBORD DR"
4337,"05621","MAXWELTON RD"
4338,"05451","HARBORD DR"
4339,"00051","STARK KNOLL PL"
4340,"05365","HILLTOP CRESC"
4341,"05301","ESTATES DR"
4342,"05325","ESTATES DR"
4343,"05275","PROCTOR AV"
4344,"05415","PROCTOR AV"
4345,"05853","AMY DR"
4346,"05461","HARBORD DR"
4347,"05411","HARBORD DR"
4348,"05347","HARBORD DR"
4349,"05351","HARBORD DR"
4350,"05319","HARBORD DR"
4351,"05289","HARBORD DR"
4352,"03232","CLAREWOOD DR"
4353,"05135","HARBORD DR"
4354,"05109","HARBORD DR"
4355,"05080","HARBORD DR"
4356,"00023","HARBORD CT"
4357,"05190","CLAREWOOD DR"
4358,"00010","TRUITT LN"
4359,"05377","HILLTOP CRESC"
4360,"00015","STARK KNOLL PL"
4361,"05500","MASONIC AV"
4362,"05201","MASONIC AV"
4363,"05879","ST PAUL CT"
4364,"00501","JULIA ST"
4365,"00495","FLORENCE AV"
4366,"00072","SONIA ST"
4367,"00051","MANDALAY RD"
4368,"00010","MANDALAY RD"
4369,"04800","HARBORD DR"
4370,"00027","SONIA ST"
4371,"00332","MODOC AV"
4372,"04920","HARBORD DR"
4373,"04939","HARBORD DR"
4374,"04850","CLAREWOOD DR"
4375,"04900","CLAREWOOD DR"
4376,"05101","CLAREWOOD DR"
4377,"05296","HARBORD DR"
4378,"00032","HARBORD CT"
4379,"05208","HARBORD DR"
4380,"00160","SONIA ST"
4381,"05142","PROCTOR AV"
4382,"05232","PROCTOR AV"
4383,"05810","ST PAUL CT"
4384,"05300","MASONIC AV"
4385,"05400","MASONIC AV"
4386,"05840","HERON DR"
4387,"05810","HERON DR"
4388,"05450","MASONIC AV"
4389,"05336","HILLTOP CRESC"
4390,"05545","HARBORD DR"
4391,"05662","MAXWELTON RD"
4392,"05668","AMY DR"
4393,"05626","AMY DR"
4394,"05600","MAXWELTON RD"
4395,"00002","STARK KNOLL PL"
4396,"00000","PROCTOR AV"
4397,"00000","PROCTOR AV"
4398,"00000","PROCTOR AV"
4399,"00000","PROCTOR AV"
4400,"05811","AMY DR"
4401,"05816","AMY DR"
4402,"05720","AMY DR"
4403,"05700","AMY DR"
4404,"05686","MAXWELTON RD"
4405,"05521","HARBORD DR"
4406,"05258","HARBORD DR"
4407,"05230","HARBORD DR"
4408,"04858","HARBORD DR"
4409,"04844","HARBORD DR"
4410,"04836","HARBORD DR"
4411,"00000","CLAREWOOD DR"
4412,"00007","TRUITT LN"
4413,"00042","TRUITT LN"
4414,"05314","HILLTOP CRESC"
4415,"05348","HILLTOP CRESC"
4416,"05424","MASONIC AV"
4417,"05314","MASONIC AV"
4418,"05242","MASONIC AV"
4419,"05124","MASONIC AV"
4420,"05876","ST PAUL CT"
4421,"05828","ST PAUL CT"
4422,"05120","MASONIC AV"
4423,"05828","HERON DR"
4424,"00414","MODOC AV"
4425,"00001","SONIA ST"
4426,"00136","SONIA ST"
4427,"00124","SONIA ST"
4428,"05635","MERRIEWOOD DR"
4429,"05665","MERRIEWOOD DR"
4430,"05809","FLORENCE TER"
4431,"01582","MOUNTAIN BLVD"
4432,"01550","MOUNTAIN BLVD"
4433,"01508","MOUNTAIN BLVD"
4434,"01462","MOUNTAIN BLVD"
4435,"01428","MOUNTAIN BLVD"
4436,"01410","MOUNTAIN BLVD"
4437,"01350","MOUNTAIN BLVD"
4438,"01310","MOUNTAIN BLVD"
4439,"01234","MOUNTAIN BLVD"
4440,"00426","CAPRICORN AV"
4441,"05784","MERRIWOOD DR"
4442,"05800","NOTTINGHAM DR"
4443,"00450","TAURUS AV"
4444,"06036","VALLEY VIEW RD"
4445,"05900","MARDEN LN"
4446,"05615","MERRIEWOOD DR"
4447,"05864","FLORENCE TER"
4448,"05839","FLORENCE TER"
4449,"05750","MERRIWOOD DR"
4450,"05728","MERRIWOOD DR"
4451,"05708","MERRIEWOOD DR"
4452,"05700","MERRIEWOOD DR"
4453,"05643","MERRIEWOOD DR"
4454,"05693","MERRIEWOOD DR"
4455,"05750","GRISBORNE AV"
4456,"05672","THORNHILL DR"
4457,"05638","THORNHILL DR"
4458,"01556","FERNWOOD DR"
4459,"01616","MOUNTAIN BLVD"
4460,"01600","MOUNTAIN BLVD"
4461,"01558","MOUNTAIN BLVD"
4462,"01525","FERNWOOD DR"
4463,"01500","FERNWOOD DR"
4464,"01536","MOUNTAIN BLVD"
4465,"01472","MOUNTAIN BLVD"
4466,"05566","FLORENCE TER"
4467,"05783","FLORENCE TER"
4468,"01444","MOUNTAIN BLVD"
4469,"01402","MOUNTAIN BLVD"
4470,"05640","FLORENCE TER"
4471,"05687","FLORENCE TER"
4472,"00218","DUNCAN WY"
4473,"01334","MOUNTAIN BLVD"
4474,"01300","MOUNTAIN BLVD"
4475,"01220","MOUNTAIN BLVD"
4476,"05416","ESTATES DR"
4477,"05444","ESTATES DR"
4478,"05510","ESTATES DR"
4479,"05520","PROCTOR AV"
4480,"00025","MASONIC PL"
4481,"05650","MASONIC AV"
4482,"05578","HARBORD DR"
4483,"05670","GRISBORNE AV"
4484,"05660","GRISBORNE AV"
4485,"05756","GRISBORNE AV"
4486,"05824","THORNHILL DR"
4487,"05772","THORNHILL DR"
4488,"05714","THORNHILL DR"
4489,"05736","THORNHILL DR"
4490,"05700","THORNHILL DR"
4491,"05732","MERRIWOOD DR"
4492,"05557","MERRIWOOD DR"
4493,"06204","VALLEY VIEW RD"
4494,"00475","TAURUS AV"
4495,"00300","CAPRICORN AV"
4496,"00367","CAPRICORN AV"
4497,"00400","CAPRICORN AV"
4498,"00450","CAPRICORN AV"
4499,"00470","CAPRICORN AV"
4500,"00000","CAPRICORN AV"
4501,"05707","FLORENCE TER"
4502,"05707","FLORENCE AV"
4503,"05652","FLORENCE AV"
4504,"05612","FLORENCE AV"
4505,"00188","DUNCAN WY"
4506,"00230","DUNCAN WY"
4507,"05500","ESTATES DR"
4508,"05566","ESTATES DR"
4509,"05616","ESTATES DR"
4510,"05680","ESTATES DR"
4511,"05859","PROCTOR AV"
4512,"05534","PROCTOR AV"
4513,"00010","MASOIC PL"
4514,"05543","MASONIC AV"
4515,"05573","HARBORD DR"
4516,"05565","MASONIC AV"
4517,"05615","MASONIC AV"
4518,"05655","ESTATES DR"
4519,"05625","ESTATES DR"
4520,"05531","ESTATES DR"
4521,"00230","GLENWOOD GLADE"
4522,"00281","CAPRICORN AV"
4523,"00339","CAPRICORN AV"
4524,"05748","FLORENCE TER"
4525,"05768","FLORENCE TER"
4526,"01400","FERNWOOD DR"
4527,"05719","GRISBORNE AV"
4528,"00470","VALLEY VIEW RD"
4529,"05574","MERRIEWOOD DR"
4530,"05857","MERRIWOOD DR"
4531,"05833","MERRIWOOD DR"
4532,"05715","NOTTINGHAM DR"
4533,"05585","MERRIEWOOD DR"
4534,"05578","MERRIEWOOD DR"
4535,"05367","MASONIC AV"
4536,"05601","MASONIC AV"
4537,"05465","PROCTOR AV"
4538,"05451","PROCTOR AV"
4539,"05423","PROCTOR AV"
4540,"05645","ESTATES DR"
4541,"05571","ESTATES DR"
4542,"01451","FERNWOOD DR"
4543,"00000","DUNCAN WY"
4544,"00163","DUNCAN WY"
4545,"00135","DUNCAN WY"
4546,"00109","DUNCAN WY"
4547,"00201","DUNCAN WY"
4548,"00263","GLENWOOD GLADE"
4549,"00120","GLENWOOD GLADE"
4550,"00126","GLENWOOD GLADE"
4551,"00152","GLENWOOD GLADE"
4552,"00196","GLENWOOD GLADE"
4553,"05715","CAPRICORN AV"
4554,"05732","FLORENCE AV"
4555,"00376","CAPRICORN AV"
4556,"00325","CAPRICORN AV"
4557,"00255","CAPRICORN AV"
4558,"00233","CAPRICORN AV"
4559,"05847","NOTTINGHAM DR"
4560,"05835","NOTTINGHAM DR"
4561,"05823","NOTTINGHAM DR"
4562,"05721","NOTTINGHAM DR"
4563,"05805","MERRIWOOD DR"
4564,"05865","MERRIWOOD DR"
4565,"05701","GRISBORNE AV"
4566,"05763","CABOT DR"
4567,"05545","MERRIEWOOD DR"
4568,"01675","GOULDIN RD"
4569,"01715","GOULDIN RD"
4570,"01743","GOULDIN RD"
4571,"06250","ASPINWALL RD"
4572,"06341","ASPINWALL RD"
4573,"06351","ASPINWALL RD"
4574,"06957","ARMOUR DR"
4575,"01800","GOULDIN RD"
4576,"01826","GOULDIN RD"
4577,"01841","GOULDIN RD"
4578,"01729","ALHAMBRA LN"
4579,"01737","ALHAMBRA LN"
4580,"05948","ALHAMBRA AV"
4581,"01715","ALHAMBRA LN"
4582,"05771","CABOT DR"
4583,"00030","CABRILLO PL"
4584,"06501","SNAKE RD"
4585,"06541","SNAKE RD"
4586,"06609","ARMOUR DR"
4587,"00043","ASILOMAR CIR"
4588,"06621","HEARTWOOD DR"
4589,"06676","HEARTWOOD DR"
4590,"07001","SNAKE RD"
4591,"05507","MERRIEWOOD DR"
4592,"05944","MARDEN LN"
4593,"01685","GOULDIN RD"
4594,"01760","GOULDIN RD"
4595,"01951","GOULDIN RD"
4596,"05901","ALHAMBRA AV"
4597,"05949","ALHAMBRA AV"
4598,"05915","ALHAMBRA AV"
4599,"05902","ALHAMBRA LN"
4600,"05901","ALHAMBRA LN"
4601,"05927","ALHAMBRA LN"
4602,"06019","ASPINWALL RD"
4603,"06065","ASPINWALL RD"
4604,"06105","ASPINWALL RD"
4605,"06176","ASPINWALL RD"
4606,"06224","ASPINWALL RD"
4607,"06262","ASPINWALL RD"
4608,"06415","ASPINWALL RD"
4609,"00015","VISTA DEL MAR CT"
4610,"00042","VISTA DEL MAR CT"
4611,"06941","ARMOUR DR"
4612,"06923","ARMOUR DR"
4613,"06825","ARMOUR DR"
4614,"06799","ARMOUR DR"
4615,"06779","ARMOUR DR"
4616,"06741","ARMOUR DR"
4617,"06629","ARMOUR DR"
4618,"06509","SNAKE RD"
4619,"06455","SNAKE RD"
4620,"06615","SNAKE RD"
4621,"06680","SNAKE RD"
4622,"06749","SNAKE RD"
4623,"06969","SNAKE RD"
4624,"00039","EVIREL PL"
4625,"00041","EVIREL PL"
4626,"00021","ASILOMAR CIR"
4627,"06630","HEARTWOOD DR"
4628,"06648","HEARTWOOD DR"
4629,"06690","HEARTWOOD DR"
4630,"05521","MERRIEWOOD DR"
4631,"06022","THORNHILL DR"
4632,"05954","MARDEN LN"
4633,"06120","ASPINWALL RD"
4634,"06200","WESTWOOD WY"
4635,"06281","ASPINWALL RD"
4636,"00029","VISTA DEL MAR CT"
4637,"01968","GOULDIN RD"
4638,"01936","GOULDIN RD"
4639,"01851","GOULDIN RD"
4640,"05900","THORNHILL DR"
4641,"05844","THORNHILL DR"
4642,"05948","MAZUELA DR"
4643,"06640","SNAKE RD"
4644,"06700","HEARTWOOD DR"
4645,"06740","SNAKE RD"
4646,"06820","SNAKE RD"
4647,"06850","SNAKE RD"
4648,"06936","SNAKE RD"
4649,"00016","EVIREL PL"
4650,"07025","THORNHILL DR"
4651,"07087","THORNHILL DR"
4652,"06034","THORNHILL DR"
4653,"05968","THORNHILL DR"
4654,"05928","THORNHILL DR"
4655,"05880","THORNHILL DR"
4656,"05918","MARDEN LN"
4657,"01732","GOULDIN RD"
4658,"01920","GOULDIN RD"
4659,"06028","ASPINWALL RD"
4660,"06880","ARMOUR DR"
4661,"06856","ARMOUR DR"
4662,"06848","ARMOUR DR"
4663,"06766","ARMOUR DR"
4664,"06916","SNAKE RD"
4665,"07018","SNAKE RD"
4666,"07057","THORNHILL DR"
4667,"07079","THORNHILL DR"
4668,"07110","THORNHILL DR"
4669,"00010","CABRILLO PL"
4670,"00055","ASILOMAR CIR"
4671,"06546","HEARTWOOD DR"
4672,"06682","COLTON BLVD"
4673,"07370","SARONI DR"
4674,"07336","SARONI DR"
4675,"07236","SARONI DR"
4676,"07777","SKYLINE BLVD"
4677,"07725","SKYLINE BLVD"
4678,"00010","NORTH CIR"
4679,"01967","ARROWHEAD DR"
4680,"02015","ARROWHEAD DR"
4681,"06979","COLTON BLVD"
