OBJECTID,TYPE,STREET ADDRESS,CITY/STATE
17088,Street Lights,3280 CALIFORNIA ST,"Oakland, CA"
17089,Street Lights,3284 ARIZONA ST,"Oakland, CA"
17090,Street Lights,3148 CALIFORNIA ST,"Oakland, CA"
17091,Street Lights,3142 ARIZONA ST,"Oakland, CA"
17092,Street Lights,3900 LAUREL AV,"Oakland, CA"
17093,Street Lights,4000 LAUREL AV,"Oakland, CA"
17094,Street Lights,4032 LAUREL AV,"Oakland, CA"
17095,Street Lights,3230 WISCONSIN ST,"Oakland, CA"
17096,Street Lights,3200 WISCONSIN ST,"Oakland, CA"
17097,Street Lights,3222 SYLVAN AV,"Oakland, CA"
17098,Street Lights,3046 SYLVAN AV,"Oakland, CA"
17099,Street Lights,3318 WISCONSIN ST,"Oakland, CA"
17100,Street Lights,4070 NORTON AV,"Oakland, CA"
17101,Street Lights,3358 VICTOR AV,"Oakland, CA"
17102,Street Lights,3400 VICTOR AV,"Oakland, CA"
17103,Street Lights,3410 VICTOR AV,"Oakland, CA"
17104,Street Lights,3396 HERRIER ST,"Oakland, CA"
17105,Street Lights,4102 EASTLAKE AV,"Oakland, CA"
17106,Street Lights,4151 MIDVALE AV,"Oakland, CA"
17107,Street Lights,4061 MIDVALE AV,"Oakland, CA"
17108,Street Lights,3350 WISCONSIN ST,"Oakland, CA"
17109,Street Lights,3430 WISCONSIN ST,"Oakland, CA"
17110,Street Lights,3350 ARIZONA ST,"Oakland, CA"
17111,Street Lights,3420 ARIZONA ST,"Oakland, CA"
17112,Street Lights,3908 NORTON AV,"Oakland, CA"
17113,Street Lights,3678 MIDVALE AV,"Oakland, CA"
17114,Street Lights,3550 WILLIS CT,"Oakland, CA"
17115,Street Lights,3526 WILLIS CT,"Oakland, CA"
17116,Street Lights,3654 VICTOR AV,"Oakland, CA"
17117,Street Lights,3457 GUIDO ST,"Oakland, CA"
17118,Street Lights,4568 BENNETT PL,"Oakland, CA"
17119,Street Lights,3434 JORDAN RD,"Oakland, CA"
17120,Street Lights,3400 JORDAN RD,"Oakland, CA"
17121,Street Lights,3384 JORDAN RD,"Oakland, CA"
17122,Street Lights,4421 BENNETT PL,"Oakland, CA"
17123,Street Lights,3396 GUIDO ST,"Oakland, CA"
17124,Street Lights,3932 LOMA VISTA AV,"Oakland, CA"
17125,Street Lights,4000 LOMA VISTA AV,"Oakland, CA"
17126,Street Lights,4024 LOMA VISTA AV,"Oakland, CA"
17127,Street Lights,4044 LOMA VISTA AV,"Oakland, CA"
17128,Street Lights,4060 LOMA VISTA AV,"Oakland, CA"
17129,Street Lights,4048 LAUREL AV,"Oakland, CA"
17130,Street Lights,4014 LAUREL AV,"Oakland, CA"
17131,Street Lights,4046 LAUREL AV,"Oakland, CA"
17132,Street Lights,3912 LAUREL AV,"Oakland, CA"
17133,Street Lights,3254 SYLVAN AV,"Oakland, CA"
17134,Street Lights,3200 SYLVAN AV,"Oakland, CA"
17135,Street Lights,3136 SYLVAN AV,"Oakland, CA"
17136,Street Lights,3118 SYLVAN AV,"Oakland, CA"
17137,Street Lights,3100 SYLVAN AV,"Oakland, CA"
17138,Street Lights,4006 ASPEN ST,"Oakland, CA"
17139,Street Lights,3270 ARIZONA ST,"Oakland, CA"
17140,Street Lights,3250 ARIZONA ST,"Oakland, CA"
17141,Street Lights,3168 ARIZONA ST,"Oakland, CA"
17142,Street Lights,3116 ARIZONA ST,"Oakland, CA"
17143,Street Lights,3528 CALIFORNIA ST,"Oakland, CA"
17144,Street Lights,3200 CALIFORNIA ST,"Oakland, CA"
17145,Street Lights,3168 CALIFORNIA ST,"Oakland, CA"
17146,Street Lights,3938 NORTON AV,"Oakland, CA"
17147,Street Lights,4012 NORTON AV,"Oakland, CA"
17148,Street Lights,4000 RETTIG AV,"Oakland, CA"
17149,Street Lights,3342 WISCONSIN ST,"Oakland, CA"
17150,Street Lights,3362 WISCONSIN ST,"Oakland, CA"
17151,Street Lights,3404 WISCONSIN ST,"Oakland, CA"
17152,Street Lights,3634 WISCONSIN ST,"Oakland, CA"
17153,Street Lights,3720 WISCONSIN ST,"Oakland, CA"
17154,Street Lights,3671 VIRDEN AV,"Oakland, CA"
17155,Street Lights,3536 MONTEREY BLVD,"Oakland, CA"
17156,Street Lights,4356 BENNETT PL,"Oakland, CA"
17157,Street Lights,4226 HERRIER ST,"Oakland, CA"
17158,Street Lights,3721 ATLAS AV,"Oakland, CA"
17159,Street Lights,3420 JORDAN RD,"Oakland, CA"
17160,Street Lights,3446 JORDAN RD,"Oakland, CA"
17161,Street Lights,3500 WILLIS ST,"Oakland, CA"
17162,Street Lights,3370 WISCONSIN ST,"Oakland, CA"
17163,Street Lights,3901 ARIZONA ST,"Oakland, CA"
17164,Street Lights,3121 ATLAS AV,"Oakland, CA"
17165,Street Lights,3536 WISCONSIN ST,"Oakland, CA"
17166,Street Lights,3555 MONTEREY BLVD,"Oakland, CA"
17167,Street Lights,3571 MONTEREY BLVD,"Oakland, CA"
17168,Street Lights,3433 GUIDO ST,"Oakland, CA"
17169,Street Lights,3501 HARBOR VIEW AV,"Oakland, CA"
17170,Street Lights,3519 HARBOR VIEW AV,"Oakland, CA"
17171,Street Lights,3529 HARBOR VIEW AV,"Oakland, CA"
17172,Street Lights,3633 WISCONSIN ST,"Oakland, CA"
17173,Street Lights,3507 CALIFORNIA ST,"Oakland, CA"
17174,Street Lights,3501 WISCONSIN ST,"Oakland, CA"
17175,Street Lights,3701 HARBOR VIEW AV,"Oakland, CA"
17176,Street Lights,3739 HARBOR VIEW AV,"Oakland, CA"
17177,Street Lights,3695 VIRDEN AV,"Oakland, CA"
17178,Street Lights,3645 VIRDEN AV,"Oakland, CA"
17179,Street Lights,3751 VICTOR AV,"Oakland, CA"
17180,Street Lights,3715 VICTOR AV,"Oakland, CA"
17181,Street Lights,3625 VICTOR AV,"Oakland, CA"
17182,Street Lights,3507 VICTOR AV,"Oakland, CA"
17183,Street Lights,3601 VIRDEN AV,"Oakland, CA"
17184,Street Lights,3523 VICTOR AV,"Oakland, CA"
17185,Street Lights,3501 JORDAN RD,"Oakland, CA"
17186,Street Lights,3525 JORDAN RD,"Oakland, CA"
17187,Street Lights,3545 JORDAN RD,"Oakland, CA"
17188,Street Lights,3569 JORDAN RD,"Oakland, CA"
17189,Street Lights,3701 MONTEREY BLVD,"Oakland, CA"
17190,Street Lights,3631 MONTEREY BLVD,"Oakland, CA"
17191,Street Lights,3755 MIDVALE AV,"Oakland, CA"
17192,Street Lights,3283 MADELINE ST,"Oakland, CA"
17193,Street Lights,3827 MIDVALE AV,"Oakland, CA"
17194,Street Lights,3933 MIDVALE AV,"Oakland, CA"
17195,Street Lights,3983 NORTON AV,"Oakland, CA"
17196,Street Lights,4021 MIDVALE AV,"Oakland, CA"
17197,Street Lights,3375 KIWANIS ST,"Oakland, CA"
17198,Street Lights,4145 EASTLAKE AV,"Oakland, CA"
17199,Street Lights,3349 HERRIER ST,"Oakland, CA"
17200,Street Lights,3375 HERRIER ST,"Oakland, CA"
17201,Street Lights,4051 NORTON AV,"Oakland, CA"
17202,Street Lights,3143 WISCONSIN ST,"Oakland, CA"
17203,Street Lights,3209 WISCONSIN ST,"Oakland, CA"
17204,Street Lights,4175 EASTLAKE AV,"Oakland, CA"
17205,Street Lights,4151 EASTLAKE AV,"Oakland, CA"
17206,Street Lights,4111 EASTLAKE AV,"Oakland, CA"
17207,Street Lights,3357 KIWANIS ST,"Oakland, CA"
17208,Street Lights,3585 JORDAN RD,"Oakland, CA"
17209,Street Lights,3555 JORDAN RD,"Oakland, CA"
17210,Street Lights,3647 MONTEREY BLVD,"Oakland, CA"
17211,Street Lights,3715 MONTEREY BLVD,"Oakland, CA"
17212,Street Lights,3727 VICTOR AV,"Oakland, CA"
17213,Street Lights,3643 VICTOR AV,"Oakland, CA"
17214,Street Lights,3609 VICTOR AV,"Oakland, CA"
17215,Street Lights,3423 VICTOR AV,"Oakland, CA"
17216,Street Lights,3378 VICTOR AV,"Oakland, CA"
17217,Street Lights,3335 HERRIER ST,"Oakland, CA"
17218,Street Lights,3351 HERRIER ST,"Oakland, CA"
17219,Street Lights,3385 HERRIER ST,"Oakland, CA"
17220,Street Lights,4127 MIDVALE AV,"Oakland, CA"
17221,Street Lights,4039 MIDVALE AV,"Oakland, CA"
17222,Street Lights,4001 MIDVALE AV,"Oakland, CA"
17223,Street Lights,3951 MIDVALE AV,"Oakland, CA"
17224,Street Lights,3917 MIDVALE AV,"Oakland, CA"
17225,Street Lights,3849 MIDVALE AV,"Oakland, CA"
17226,Street Lights,3815 MIDVALE AV,"Oakland, CA"
17227,Street Lights,3701 MIDVALE AV,"Oakland, CA"
17228,Street Lights,3675 MIDVALE AV,"Oakland, CA"
17229,Street Lights,3415 GUIDO ST,"Oakland, CA"
17230,Street Lights,3445 GUIDO ST,"Oakland, CA"
17231,Street Lights,4430 BENNETT PL,"Oakland, CA"
17232,Street Lights,3627 VIRDEN AV,"Oakland, CA"
17233,Street Lights,3727 VIRDEN AV,"Oakland, CA"
17234,Street Lights,4113 VIRDEN AV,"Oakland, CA"
17235,Street Lights,3735 VIRDEN AV,"Oakland, CA"
17236,Street Lights,3801 HARBOR VIEW AV,"Oakland, CA"
17237,Street Lights,3719 HARBOR VIEW AV,"Oakland, CA"
17238,Street Lights,3615 HARBOR VIEW AV,"Oakland, CA"
17239,Street Lights,3505 LIBBY CT,"Oakland, CA"
17240,Street Lights,3515 LIBBY CT,"Oakland, CA"
17241,Street Lights,4047 BROWN AV,"Oakland, CA"
17242,Street Lights,4061 BROWN AV,"Oakland, CA"
17243,Street Lights,3251 WISCONSIN ST,"Oakland, CA"
17244,Street Lights,3205 WISCONSIN ST,"Oakland, CA"
17245,Street Lights,3163 WISCONSIN ST,"Oakland, CA"
17246,Street Lights,4141 RETTIG AV,"Oakland, CA"
17247,Street Lights,4015 RETTIG AV,"Oakland, CA"
17248,Street Lights,4011 RETTIG AV,"Oakland, CA"
17249,Street Lights,4139 NORTON AV,"Oakland, CA"
17250,Street Lights,4121 NORTON AV,"Oakland, CA"
17251,Street Lights,4109 NORTON AV,"Oakland, CA"
17252,Street Lights,4039 NORTON AV,"Oakland, CA"
17253,Street Lights,4021 NORTON AV,"Oakland, CA"
17254,Street Lights,3995 NORTON AV,"Oakland, CA"
17255,Street Lights,3959 NORTON AV,"Oakland, CA"
17256,Street Lights,3921 NORTON AV,"Oakland, CA"
17257,Street Lights,3807 NORTON AV,"Oakland, CA"
17258,Street Lights,3759 NORTON AV,"Oakland, CA"
17259,Street Lights,3775 NORTON AV,"Oakland, CA"
17260,Street Lights,3321 KANSAS ST,"Oakland, CA"
17261,Street Lights,3343 KANSAS ST,"Oakland, CA"
17262,Street Lights,3263 MADELINE ST,"Oakland, CA"
17263,Street Lights,3351 CALIFORNIA ST,"Oakland, CA"
17264,Street Lights,3381 CALIFORNIA ST,"Oakland, CA"
17265,Street Lights,3405 CALIFORNIA ST,"Oakland, CA"
17266,Street Lights,3809 LAUREL AV,"Oakland, CA"
17267,Street Lights,3825 LAUREL AV,"Oakland, CA"
17268,Street Lights,4051 LAUREL AV,"Oakland, CA"
17269,Street Lights,4069 LAUREL AV,"Oakland, CA"
17270,Street Lights,4081 LAUREL AV,"Oakland, CA"
17271,Street Lights,4107 LAUREL AV,"Oakland, CA"
17272,Street Lights,4132 LAUREL AV,"Oakland, CA"
17273,Street Lights,3871 MCGEE AV,"Oakland, CA"
17274,Street Lights,3907 MCGEE AV,"Oakland, CA"
17275,Street Lights,3927 MCGEE AV,"Oakland, CA"
17276,Street Lights,3955 MCGEE AV,"Oakland, CA"
17277,Street Lights,4001 MCGEE AV,"Oakland, CA"
17278,Street Lights,4031 MCGEE AV,"Oakland, CA"
17279,Street Lights,4039 MCGEE AV,"Oakland, CA"
17280,Street Lights,4306 39TH AV,"Oakland, CA"
17281,Street Lights,50 VAN CLEAVE WY,"Oakland, CA"
17282,Street Lights,4697 GERANIUM PL,"Oakland, CA"
17283,Street Lights,4514 GERANIUM PL,"Oakland, CA"
17284,Street Lights,3780 MOUNTAIN BLVD,"Oakland, CA"
17285,Street Lights,4454 ANDERSON AV,"Oakland, CA"
17286,Street Lights,3908 REINHARDT DR,"Oakland, CA"
17287,Street Lights,,"Oakland, CA"
17288,Street Lights,,"Oakland, CA"
17289,Street Lights,,"Oakland, CA"
17290,Street Lights,,"Oakland, CA"
17291,Street Lights,,"Oakland, CA"
17292,Street Lights,,"Oakland, CA"
17293,Street Lights,,"Oakland, CA"
17294,Street Lights,,"Oakland, CA"
17295,Street Lights,,"Oakland, CA"
17296,Street Lights,,"Oakland, CA"
17297,Street Lights,,"Oakland, CA"
17298,Street Lights,,"Oakland, CA"
17299,Street Lights,,"Oakland, CA"
17300,Street Lights,,"Oakland, CA"
17301,Street Lights,,"Oakland, CA"
17302,Street Lights,,"Oakland, CA"
17303,Street Lights,,"Oakland, CA"
17304,Street Lights,,"Oakland, CA"
17305,Street Lights,,"Oakland, CA"
17306,Street Lights,,"Oakland, CA"
17307,Street Lights,,"Oakland, CA"
17308,Street Lights,,"Oakland, CA"
17309,Street Lights,,"Oakland, CA"
17310,Street Lights,,"Oakland, CA"
17311,Street Lights,,"Oakland, CA"
17312,Street Lights,,"Oakland, CA"
17313,Street Lights,,"Oakland, CA"
17314,Street Lights,,"Oakland, CA"
17315,Street Lights,,"Oakland, CA"
17316,Street Lights,,"Oakland, CA"
17317,Street Lights,,"Oakland, CA"
17318,Street Lights,,"Oakland, CA"
17319,Street Lights,,"Oakland, CA"
17320,Street Lights,,"Oakland, CA"
17321,Street Lights,,"Oakland, CA"
17322,Street Lights,,"Oakland, CA"
17323,Street Lights,,"Oakland, CA"
17324,Street Lights,,"Oakland, CA"
17325,Street Lights,,"Oakland, CA"
17326,Street Lights,,"Oakland, CA"
17327,Street Lights,,"Oakland, CA"
17328,Street Lights,,"Oakland, CA"
17329,Street Lights,,"Oakland, CA"
17330,Street Lights,,"Oakland, CA"
17331,Street Lights,,"Oakland, CA"
17332,Street Lights,,"Oakland, CA"
17333,Street Lights,,"Oakland, CA"
17334,Street Lights,,"Oakland, CA"
17335,Street Lights,,"Oakland, CA"
17336,Street Lights,,"Oakland, CA"
17337,Street Lights,3950 REINHARDT DR,"Oakland, CA"
17338,Street Lights,4340 DUNSMUIR AV,"Oakland, CA"
17339,Street Lights,3700 YOUNG AV,"Oakland, CA"
17340,Street Lights,4314 ATLAS AV,"Oakland, CA"
17341,Street Lights,4344 ATLAS AV,"Oakland, CA"
17342,Street Lights,2 EL CARMEL BLVD,"Oakland, CA"
17343,Street Lights,32 EL CARMEL BLVD,"Oakland, CA"
17344,Street Lights,3806 MOUNTAIN BLVD,"Oakland, CA"
17345,Street Lights,3884 ALISO AV,"Oakland, CA"
17346,Street Lights,4140 MOUNTAIN BLVD,"Oakland, CA"
17347,Street Lights,4150 MOUNTAIN BLVD,"Oakland, CA"
17348,Street Lights,4158 MOUNTAIN BLVD,"Oakland, CA"
17349,Street Lights,4404 ANDERSON AV,"Oakland, CA"
17350,Street Lights,4020 REINHARDT DR,"Oakland, CA"
17351,Street Lights,4030 REINHARDT DR,"Oakland, CA"
17352,Street Lights,4337 ANDERSON AV,"Oakland, CA"
17353,Street Lights,4300 ANDERSON AV,"Oakland, CA"
17354,Street Lights,3932 REINHARDT DR,"Oakland, CA"
17355,Street Lights,3909 ATLAS AV,"Oakland, CA"
17356,Street Lights,3721 YOUNG AV,"Oakland, CA"
17357,Street Lights,3890 ALISO AV,"Oakland, CA"
17358,Street Lights,3800 MOUNTAIN BLVD,"Oakland, CA"
17359,Street Lights,3784 MOUNTAIN BLVD,"Oakland, CA"
17360,Street Lights,3750 MOUNTAIN BLVD,"Oakland, CA"
17361,Street Lights,0 OFF RAMP,"Oakland, CA"
17362,Street Lights,4320 ATLAS AV,"Oakland, CA"
17363,Street Lights,4363 ATLAS AV,"Oakland, CA"
17364,Street Lights,3598 MONTEREY BLVD,"Oakland, CA"
17365,Street Lights,27 EL CARMELO PL,"Oakland, CA"
17366,Street Lights,340 CREIGHTON WY,"Oakland, CA"
17367,Street Lights,4321 DETROIT AV,"Oakland, CA"
17368,Street Lights,4363 DETROIT AV,"Oakland, CA"
17369,Street Lights,3615 MONTEREY BLVD,"Oakland, CA"
17370,Street Lights,4269 DETROIT AV,"Oakland, CA"
17371,Street Lights,4249 DETROIT AV,"Oakland, CA"
17372,Street Lights,4215 DETROIT AV,"Oakland, CA"
17373,Street Lights,3925 ATLAS AV,"Oakland, CA"
17374,Street Lights,4237 ATLAS AV,"Oakland, CA"
17375,Street Lights,4279 ATLAS AV,"Oakland, CA"
17376,Street Lights,3881 ALISO AV,"Oakland, CA"
17377,Street Lights,3899 ALISO AV,"Oakland, CA"
17378,Street Lights,4461 39TH AV,"Oakland, CA"
17379,Street Lights,4439 39TH AV,"Oakland, CA"
17380,Street Lights,4401 39TH AV,"Oakland, CA"
17381,Street Lights,4217 ATLAS AV,"Oakland, CA"
17382,Street Lights,3807 MONTEREY BLVD,"Oakland, CA"
17383,Street Lights,4225 DUNSMUIR AV,"Oakland, CA"
17384,Street Lights,4255 DUNSMUIR AV,"Oakland, CA"
17385,Street Lights,4271 DUNSMUIR AV,"Oakland, CA"
17386,Street Lights,4325 DUNSMUIR AV,"Oakland, CA"
17387,Street Lights,4241 39TH AV,"Oakland, CA"
17388,Street Lights,4211 39TH AV,"Oakland, CA"
17389,Street Lights,14 SELKIRK ST,"Oakland, CA"
17390,Street Lights,41 SELKIRK ST,"Oakland, CA"
17391,Street Lights,4300 39TH AV,"Oakland, CA"
17392,Street Lights,4355 39TH AV,"Oakland, CA"
17393,Street Lights,4449 ANDERSON AV,"Oakland, CA"
17394,Street Lights,4001 ALISO AV,"Oakland, CA"
17395,Street Lights,4025 ALISO AV,"Oakland, CA"
17396,Street Lights,4101 ALISO AV,"Oakland, CA"
17397,Street Lights,4121 ALISO AV,"Oakland, CA"
17398,Street Lights,4548 TOYON PL,"Oakland, CA"
17399,Street Lights,4201 ALISO AV,"Oakland, CA"
17400,Street Lights,4211 ALISO AV,"Oakland, CA"
17401,Street Lights,3921 ALISO AV,"Oakland, CA"
17402,Street Lights,3901 ALISO AV,"Oakland, CA"
17403,Street Lights,4664 GERANIUM PL,"Oakland, CA"
17404,Street Lights,4101 MOUNTAIN BLVD,"Oakland, CA"
17405,Street Lights,4103 MOUNTAIN BLVD,"Oakland, CA"
17406,Street Lights,3801 REDWOOD RD,"Oakland, CA"
17407,Street Lights,3601 MONTEREY BLVD,"Oakland, CA"
17408,Street Lights,4299 ATLAS AV,"Oakland, CA"
17409,Street Lights,0 MOUNTAIN BLVD,"Oakland, CA"
17410,Street Lights,3801 MOUNTAIN BLVD,"Oakland, CA"
17411,Street Lights,3585 MONTEREY BLVD,"Oakland, CA"
17412,Street Lights,3823 MONTEREY BLVD,"Oakland, CA"
17413,Street Lights,4211 DETROIT AV,"Oakland, CA"
17414,Street Lights,4231 DETROIT AV,"Oakland, CA"
17415,Street Lights,4267 DETROIT AV,"Oakland, CA"
17416,Street Lights,4291 DETROIT AV,"Oakland, CA"
17417,Street Lights,4315 DETROIT AV,"Oakland, CA"
17418,Street Lights,4345 DETROIT AV,"Oakland, CA"
17419,Street Lights,4375 DETROIT AV,"Oakland, CA"
17420,Street Lights,4255 ATLAS AV,"Oakland, CA"
17421,Street Lights,4223 ATLAS AV,"Oakland, CA"
17422,Street Lights,4209 DUNSMUIR AV,"Oakland, CA"
17423,Street Lights,3825 VICTOR AV,"Oakland, CA"
17424,Street Lights,4225 39TH AV,"Oakland, CA"
17425,Street Lights,4275 39TH AV,"Oakland, CA"
17426,Street Lights,4299 39TH AV,"Oakland, CA"
17427,Street Lights,4359 39TH AV,"Oakland, CA"
17428,Street Lights,4425 39TH AV,"Oakland, CA"
17429,Street Lights,4455 39TH AV,"Oakland, CA"
17430,Street Lights,8 SELKIRK ST,"Oakland, CA"
17431,Street Lights,79 SELKIRK ST,"Oakland, CA"
17432,Street Lights,91 SELKIRK ST,"Oakland, CA"
17433,Street Lights,4349 ANDERSON AV,"Oakland, CA"
17434,Street Lights,4631 GERANIUM PL,"Oakland, CA"
17435,Street Lights,4638 GERANIUM PL,"Oakland, CA"
17436,Street Lights,515 WESTFIELD WY,"Oakland, CA"
17437,Street Lights,500 WESTFIELD WY,"Oakland, CA"
17438,Street Lights,63 VAN CLEAVE WY,"Oakland, CA"
17439,Street Lights,31 VAN CLEAVE WY,"Oakland, CA"
17440,Street Lights,11 VAN CLEAVE WY,"Oakland, CA"
17441,Street Lights,340 CREIGHTON WY,"Oakland, CA"
17442,Street Lights,1 KINGWOOD RD,"Oakland, CA"
17443,Street Lights,23 KINGWOOD RD,"Oakland, CA"
17444,Street Lights,43 KINGWOOD RD,"Oakland, CA"
17445,Street Lights,569 CRESTMONT DR,"Oakland, CA"
17446,Street Lights,190 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17447,Street Lights,200 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17448,Street Lights,224 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17449,Street Lights,225 RISHELL DR,"Oakland, CA"
17450,Street Lights,123 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17451,Street Lights,177 RISHELL DR,"Oakland, CA"
17452,Street Lights,315 RISHELL DR,"Oakland, CA"
17453,Street Lights,341 RISHELL DR,"Oakland, CA"
17454,Street Lights,11901 SKYLINE BLVD,"Oakland, CA"
17455,Street Lights,11701 SKYLINE BLVD,"Oakland, CA"
17456,Street Lights,11897 SKYLINE BLVD,"Oakland, CA"
17457,Street Lights,21 PENNBROKE CT,"Oakland, CA"
17458,Street Lights,129 COLGETT DR,"Oakland, CA"
17459,Street Lights,109 COLGETT DR,"Oakland, CA"
17460,Street Lights,101 COLGETT DR,"Oakland, CA"
17461,Street Lights,389 CRESTMONT DR,"Oakland, CA"
17462,Street Lights,415 CRESTMONT DR,"Oakland, CA"
17463,Street Lights,463 CRESTMONT DR,"Oakland, CA"
17464,Street Lights,489 CRESTMONT DR,"Oakland, CA"
17465,Street Lights,539 CRESTMONT DR,"Oakland, CA"
17466,Street Lights,543 CRESTMONT DR,"Oakland, CA"
17467,Street Lights,593 CRESTMONT DR,"Oakland, CA"
17468,Street Lights,599 CRESTMONT DR,"Oakland, CA"
17469,Street Lights,611 CRESTMONT DR,"Oakland, CA"
17470,Street Lights,453 CREIGHTON WY,"Oakland, CA"
17471,Street Lights,587 WESTFIELD WY,"Oakland, CA"
17472,Street Lights,555 WESTFIELD WY,"Oakland, CA"
17473,Street Lights,5 KINGWOOD RD,"Oakland, CA"
17474,Street Lights,32 KINGWOOD RD,"Oakland, CA"
17475,Street Lights,48 KINGWOOD RD,"Oakland, CA"
17476,Street Lights,576 CRESTMONT DR,"Oakland, CA"
17477,Street Lights,500 CRESTMONT DR,"Oakland, CA"
17478,Street Lights,484 CREIGHTON WY,"Oakland, CA"
17479,Street Lights,153 COLGETT DR,"Oakland, CA"
17480,Street Lights,145 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17481,Street Lights,161 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17482,Street Lights,211 KIMBERLIN HEIGHTS DR,"Oakland, CA"
17483,Street Lights,250 RISHELL DR,"Oakland, CA"
17484,Street Lights,284 RISHELL DR,"Oakland, CA"
17485,Street Lights,351 RISHELL DR,"Oakland, CA"
17486,Street Lights,301 RISHELL DR,"Oakland, CA"
17487,Street Lights,282 STANTONVILLE DR,"Oakland, CA"
17488,Street Lights,300 STANTONVILLE DR,"Oakland, CA"
17489,Street Lights,11880 SKYLINE BLVD,"Oakland, CA"
17490,Street Lights,2 STANTONVILLE DR,"Oakland, CA"
17491,Street Lights,11882 SKYLINE BLVD,"Oakland, CA"
17492,Street Lights,5750 REDWOOD RD,"Oakland, CA"
17493,Street Lights,5708 REDWOOD RD,"Oakland, CA"
17494,Street Lights,334 CHADBOURNE,"Oakland, CA"
17495,Street Lights,302 CHADBOURNE,"Oakland, CA"
17496,Street Lights,266 CHADBOURNE,"Oakland, CA"
17497,Street Lights,234 CHADBOURNE,"Oakland, CA"
17498,Street Lights,382 CRESTMONT DR,"Oakland, CA"
17499,Street Lights,400 CRESTMONT DR,"Oakland, CA"
17500,Street Lights,432 CRESTMONT DR,"Oakland, CA"
17501,Street Lights,446 CRESTMONT DR,"Oakland, CA"
17502,Street Lights,488 CRESTMONT DR,"Oakland, CA"
17503,Street Lights,550 CRESTMONT DR,"Oakland, CA"
17504,Street Lights,598 CRESTMONT DR,"Oakland, CA"
17505,Street Lights,600 CRESTMONT DR,"Oakland, CA"
17506,Street Lights,610 CRESTMONT DR,"Oakland, CA"
17507,Street Lights,612 CRESTMONT DR,"Oakland, CA"
17508,Street Lights,434 CRESTMONT WY,"Oakland, CA"
17509,Street Lights,84 VAN CLEAVE WY,"Oakland, CA"
17510,Street Lights,92 VAN CLEAVE WY,"Oakland, CA"
17511,Street Lights,76 WESTFIELD WY,"Oakland, CA"
17512,Street Lights,542 WESTFIELD WY,"Oakland, CA"
17513,Street Lights,12190 SKYLINE BLVD,"Oakland, CA"
17514,Street Lights,5715 BALMORAL DR,"Oakland, CA"
17515,Street Lights,12090 SHAWNEE CT,"Oakland, CA"
17516,Street Lights,12101 TARTAN WY,"Oakland, CA"
17517,Street Lights,12115 TARTAN WY,"Oakland, CA"
17518,Street Lights,12134 TARTAN WY,"Oakland, CA"
17519,Street Lights,5751 BALMORAL DR,"Oakland, CA"
17520,Street Lights,12181 SKYLINE BLVD,"Oakland, CA"
17521,Street Lights,12201 SKYLINE BLVD,"Oakland, CA"
17522,Street Lights,12301 SKYLINE BLVD,"Oakland, CA"
17523,Street Lights,12391 SKYLINE BLVD,"Oakland, CA"
17524,Street Lights,12079 TARTAN WY,"Oakland, CA"
17525,Street Lights,12080 TARTAN WY,"Oakland, CA"
17526,Street Lights,12110 TARTAN WY,"Oakland, CA"
17527,Street Lights,5720 BALMORAL DR,"Oakland, CA"
17528,Street Lights,5680 BALMORAL DR,"Oakland, CA"
17529,Street Lights,12202 SKYLINE BLVD,"Oakland, CA"
17530,Street Lights,12400 SKYLINE BLVD,"Oakland, CA"
17531,Street Lights,345 OAK ST,"Oakland, CA"
17532,Street Lights,311 OAK ST,"Oakland, CA"
17533,Street Lights,350 FALLON ST,"Oakland, CA"
17534,Street Lights,110 3RD ST,"Oakland, CA"
17535,Street Lights,130 3RD ST,"Oakland, CA"
17536,Street Lights,0 EMBARCADERO,"Oakland, CA"
17537,Street Lights,0 EMBARCADERO,"Oakland, CA"
17538,Street Lights,100 2ND ST,"Oakland, CA"
17539,Street Lights,148 2ND ST,"Oakland, CA"
17540,Street Lights,150 2ND ST,"Oakland, CA"
17541,Street Lights,190 2ND ST,"Oakland, CA"
17542,Street Lights,200 2ND ST,"Oakland, CA"
17543,Street Lights,48 4TH ST,"Oakland, CA"
17544,Street Lights,20 4TH ST,"Oakland, CA"
17545,Street Lights,310 OAK ST,"Oakland, CA"
17546,Street Lights,230 MADISON ST,"Oakland, CA"
17547,Street Lights,208 MADISON ST,"Oakland, CA"
17548,Street Lights,150 MADISON ST,"Oakland, CA"
17549,Street Lights,125 MADISON ST,"Oakland, CA"
